Code,Name,Batch,Stock,Deal,Free,Mrp,Rate,Exp,Company,Supplier,SupplierID
TORSX,SHELCAL XT TAB,GBR90176,16,0,0,312.12,222.94,01-10-2021,TORRENT (B- WELL),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
EDSCM,SHELCAL-M TAB,GBA90048,3,0,0,107.45,76.75,01-10-2021,TORRENT (B- WELL),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
TORR2,VELOZ 20 TABS,2D56F015,11,0,0,128.65,91.89,01-10-2021,TORRENT (VISTA),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
TORRM2,VOGLITOR MF 0.2 TABS,2EZ6F001,17,0,0,51.25,36.61,01-10-2021,TORRENT PHARMA,TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
FDC1A,1-AL 5MG TABS ***,079K025,150,0,0,26.2,18.71,01-10-2021,F.D.C. INDIA LIMITED,TRINETRA PHARMA    HYDERABAD,29
FDC1S,1-AL SYRUP ***,489K002,32,0,0,34.8,24.86,01-10-2021,F.D.C. INDIA LIMITED,TRINETRA PHARMA    HYDERABAD,29
FDC1S,1-AL SYRUP ***,489K002,120,0,0,34.8,24.86,01-10-2021,F.D.C. INDIA LIMITED,TRINETRA PHARMA    HYDERABAD,29
LGDWE,DEWAX EAR DROPS**,CDX473,37,10,2,95.99,68.57,01-10-2021,LEGEND DRUGS & FORMS,TRINETRA PHARMA    HYDERABAD,29
SUNGM,GLUCORYL M1 TAB,19442867,2,0,0,138,98.57,01-10-2021,ALKEM DIABETOLOGY,TRINETRA PHARMA    HYDERABAD,29
SUNG2,GLUCORYL M2 TAB,19442747,10,0,0,189,135,01-10-2021,ALKEM DIABETOLOGY,TRINETRA PHARMA    HYDERABAD,29
LUPKETO,KETOFLAM-P TABS**,SW1981931K,7,0,0,126.9,90.65,01-10-2021,LUPIN,TRINETRA PHARMA    HYDERABAD,29
H&HHHF,HHFUDIC CREAM,H115,3,0,0,269,192.14,01-10-2021,H&H PHARMA (DERMATOLOGY),VEGAVAAN PHARMA      SECUNDERABAD,30
H&HPRN,PROPYDERAM NF CREAM,H112,4,0,0,159,113.57,01-10-2021,H&H PHARMA (VITALITY),VEGAVAAN PHARMA      SECUNDERABAD,30
H&HPRN,PROPYDERAM NF CREAM,H112,25,0,0,159,113.57,01-10-2021,H&H PHARMA (VITALITY),VEGAVAAN PHARMA      SECUNDERABAD,30
VEF120,FEPANIL 120 SYR,FOH9M27,110,10,1,34.78,24.84,01-10-2021,VERITAZ HEALTHCARE LIMITED,VERITAZ HEALTHCARE LIMITED    HYDERABAD,31
VIBSV,BIOSULPHA VIAL,BM1908,50,0,0,144,97.66,01-10-2021,VETINDIA,VET INDIA PHARMACEUTICALS     HYDERABAD,66
VIEL5,ENROGEN LIQ,LEN19018,20,0,0,540,292.32,01-10-2021,VETINDIA,VET INDIA PHARMACEUTICALS     HYDERABAD,66
VIOT5,OXY-100MG VIAL,DS1904,34,0,0,72,50.4,01-10-2021,VETINDIA,VET INDIA PHARMACEUTICALS     HYDERABAD,66
VITS1,TYSIN-100MG VIAL,TD1904,17,0,0,102,69.18,01-10-2021,VETINDIA,VET INDIA PHARMACEUTICALS     HYDERABAD,66
PDGMT,GELUSIL-MPS TABS,918039G,101,0,0,16.5,11.79,01-10-2021,PFIZER (PAIN),VIJAYA DURGA AGENCIES   VIJAYAWADA,23
ASM21,MONOCEF-O 200MG TAB,B198L089,69,9,1,145,103.57,01-10-2021,ARISTO PHARMA,VIJAYA DURGA AGENCIES   VIJAYAWADA,23
JWWL1,WYSOLONE 10MG TAB,75403S,324,0,0,20.72,15.94,01-10-2021,PFIZER (PAIN),VIJAYA DURGA AGENCIES   VIJAYAWADA,23
IPZD1,ZERODOL-100MG **,CSW0890007,40,0,0,42.58,30.42,01-10-2021,IPCA,VIJAYA DURGA AGENCIES   VIJAYAWADA,23
RBZYT,ZYTEE GEL (TUB),T19097,10,0,0,97,69.29,01-10-2021,GENARAL COMPANY,VIJAYA DURGA AGENCIES   VIJAYAWADA,23
WLPS5,PERSOL-AC 5% GEL,1343,20,0,0,160,114.29,01-10-2021,WALLACE-2,WALLACE PHARMACEUTICALS PVT.LTHYDERABAD,3
WALLGP1,WALAPHAGE G-1 TABS,GIR9018,20,0,0,60.15,42.97,01-10-2021,WALLACE PHARMA,WALLACE PHARMACEUTICALS PVT.LTHYDERABAD,3
BIBT1,BIOTAX 1GM VIAL,F900872,4,5,1,37.06,26.47,01-10-2021,BIOCHEM PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
BIBT5,BIOTAX 500MG VIAL,F900869,1,8,2,22.28,15.91,01-10-2021,BIOCHEM PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CYFGA,FALCIGO VIAL,AAV1117,1870,0,0,224.58,171.11,01-10-2021,ZYDUS CADILA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
BIOSU,SULBACEF 1GM INJ,F900949,84,0,0,174.2,124.43,01-10-2021,BIOCHEM PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
HOAR2,AMARYL 2MG TAB,9NA0015,4,0,0,179.76,128.4,01-10-2021,AVENTIS PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MIALH,AMLONG H TAB ***,AMES0049,22,0,0,97,69.29,01-10-2021,MICRO LABS,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
PBLL1,LIVO-LUK SYR,57319011,6,0,0,112.35,92.24,01-10-2021,PANACEA-BIOTEC LTD(PROCARE),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
SUNP20,PANTOCID 20MG TABS** 15`S,EMU1248,12,0,0,105,75,01-10-2021,SUN PHARMACEUTICAL I LTD,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
SUNP20,PANTOCID 20MG TABS** 15`S,EMU1248,20,0,0,105,75,01-10-2021,SUN PHARMACEUTICAL I LTD,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CIJIL,JUNIOR LANZOL,BA93035,3,0,0,122.21,87.29,30-09-2021,CIPLA(NURTURE 1),CIPLA LIMITED  HYDERABAD,6
DRKCI,K-CIT SYRUP,BKT9125,10,0,0,172.7,123.36,30-09-2021,DR.REDDY`S LAB`S(PFD),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DXRC1,RECLIDE-80MG TAB,E901413,18,0,0,99.5,71.07,30-09-2021,DR.REDDY`S LAB`S(XENURA),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
MDCFO,CEFOLAC-O 200MG TABS,LCH923A,30,0,0,145,103.57,30-09-2021,MACLEODS (PHARMA) DIVISION,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MACEB,ETIZOLA BETA 0.25MG,KEN903C,11,0,0,42,30,30-09-2021,MACLEODS (PROCARE) CV,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MACEL,ETIZOLA BETA 0.50,KEO902B,27,0,0,68.5,48.93,30-09-2021,MACLEODS (PROCARE) CV,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MACLD,MACPOD 100 ORAL SUSP,LMI924A,30,0,0,143,102.14,30-09-2021,MACLEODS (PHARMA) DIVISION,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MACNEX,NEXOVAS 20MG TABS,KNE905A,20,0,0,142.75,101.97,30-09-2021,MACLEODS (PROCARE) CV,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MLRRS,RUBIRED TABS,KRE2002A,30,0,0,119.5,85.36,30-09-2021,MACLEODS (PHARMA) DIVISION,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MKM50,MAHACEF-50MG TABS,C2AKS003,36,11,1,46.2,33,30-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKNBS,NOBEL SPAS TABS,F0AGS041,18,9,1,60.5,43.21,30-09-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
CIPLBIL,BILAFAV 20MG TABS,BLF191005,50,0,0,135,96.43,30-09-2021,CIPLA (CRESTA),MANKIND PHARMA LTD HYDERABAD,62
MANDF,FLOZEN-AA TABS,F9AHS055,12,9,1,88,62.86,30-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA LTD HYDERABAD,62
DROAM,OLSERTAIN-AM TABS,G19OAA009,20,0,0,154,110,30-09-2021,DR.REDDY`S LAB`S(XENURA),MANKIND PHARMA LTD HYDERABAD,62
ABT88,THYRONORM-88 MCG TABS,AEE4196,4,0,0,201.11,143.65,01-09-2021,ABBOTT (METABOLICS),ABBOTT INDIA LIMITED HYDERABAD,21
ALEGV,GLISEN VM 1 TABS,DG9531006,1,0,0,125.2,89.43,01-09-2021,ALEMBIC  (DABUR) INDIA LIMITED,ALEMBIC PHARMACEUTICALS LTD   HYDERABAD,35
ACTZL,TELLZY-H TABS,1908001230,5,0,0,205.4,146.71,01-09-2021,ALEMBIC  (DABUR) INDIA LIMITED,ALEMBIC PHARMACEUTICALS LTD   HYDERABAD,35
AUSV5,SWICH-XP 500MG VIAL,19182225,75,10,5,133.5,95.36,01-09-2021,ALKEM (ARISE),ALKEM LABORATORIES LIMITED    MALKAJGIRI (DIS,18
ALKTAXIM,TAXIM O FORTE DRY SYRUP,19182145,39,0,0,70.5,50.36,01-09-2021,ALKEM (PHARMA),ALKEM LABORATORIES LIMITED    MALKAJGIRI (DIS,18
ALT1D,TAXIM-O DT 100MG TAB,19460731,10,0,0,95,67.86,01-09-2021,ALKEM (PHARMA),ALKEM LABORATORIES LIMITED    MALKAJGIRI (DIS,18
ASCD5,CEFADROX 500MG TAB,B712K019,40,0,0,44.24,31.6,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTD HYDERABAD,54
ARISMEG1,MEGAHEAL GEL,VAA1968,10,0,0,249,177.86,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTD HYDERABAD,54
ARIMO,MONOCEF SB 1MG VIAL,D882K679,97,10,15,145,103.57,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTD HYDERABAD,54
ARIAO,AMLOSAFE  5MG TABS,S118K039,20,0,0,27.5,19.64,01-09-2021,ARISTO (OTSIRA),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARIIM,IMAX S INJ,M1203K229,14,5,5,236.41,168.86,01-09-2021,ARISTO (MAIN FORCE 3),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMG2,MEGAPEN 250MG VIAL,D10K029,200,9,1,22.4,16,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMGC,MEGAPEN 500MG CAP,N673K079,37,19,1,49.1,35.07,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARIMK,MIFTY KIT,TG190068,50,1,4,425.26,303.76,01-09-2021,ARISTO (MAIN FORCE 3),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARIMO,MONOCEF SB 1MG VIAL,D882K679,208,10,15,145,103.57,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASM1I,MONTAZ 125MG INJ,B613K029,195,5,1,41.9,29.93,01-09-2021,ARISTO (MAIN FORCE-2),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMT1,MONTAZ 1GM VIAL,B399K079,235,10,8,178,127.14,01-09-2021,ARISTO (MAIN FORCE-2),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMT2,MONTAZ 250MG  VIAL,B554K049,210,10,8,61,43.6,01-09-2021,ARISTO (MAIN FORCE-2),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARIOP,OMNICEF PLUS TABS,B1052K059,30,9,1,129.15,92.25,01-09-2021,ARISTO (MAIN FORCE 3),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASPHK,PANTOP-HP KIT 1`S,M040,14,0,0,155,110.71,01-09-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARITE,TELVAS 20MG TABS,S324K019,25,0,0,30.64,21.89,01-09-2021,ARISTO (TASK FORCE),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
BIOBL,BLISTO-1MF TABS,BPSB19072,21,0,0,83.57,59.7,01-09-2021,BIOCON (CITIUS),BIOCON BIOLOGIS INDIA LTD  SECUNDERABAD,32
BIOB2,BLISTO-2MF TABS,BPSB19079,30,0,0,107.48,76.77,01-09-2021,BIOCON (CITIUS),BIOCON BIOLOGIS INDIA LTD  SECUNDERABAD,32
BIOME,METADOZE IPR 500 MG TABS,BPSB19081,7,0,0,19.2,14.4,01-09-2021,BIOCON (CITIUS),BIOCON BIOLOGIS INDIA LTD  SECUNDERABAD,32
BCAZ1,AZIBEST 100MG DT TABS,AZP1904,10,0,0,20,14.29,01-09-2021,BLUECROSS-LABS(GOLDCROSS) LTD,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BCKM2,K-GLIM-M-2 TABS,ZUZ19100,7,0,0,53,37.86,01-09-2021,BLUE-CROSS LABS,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BCLSH,LOSTAT-H TABS,LSH1906,18,0,0,65,46.43,01-09-2021,BLUE-CROSS LABS,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BLUCMEFT,MEFTAL SPAS SYR,FZ1988,27,9,1,70,50,01-09-2021,BLUE-CROSS LABS,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BCORC,OME-RD CAPS,ZAZ1906,15,9,1,40,28.57,01-09-2021,BLUECROSS-LABS(GOLDCROSS) LTD,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BLP4T,P-PPI 40MG TABS,ZDZ1933,17,0,0,34,24.29,01-09-2021,BLUECROSS-LABS(GOLDCROSS) LTD,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BLURPP,P-PPI L CAPS,ZTS1907,20,0,0,71,50.71,01-09-2021,BLUECROSS-LABS(GOLDCROSS) LTD,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
BCGXB50,XSTAN BETA 50 MG TAB,ZABE1903,20,0,0,80.5,57.5,01-09-2021,BLUECROSS-LABS(GOLDCROSS) LTD,BLUE CROSS LABORATORIES PVT LTHYDERABAD,55
CIPNI,NICOGUM 2 SUGARFREE,M590768,36,17,1,75,50.85,01-09-2021,CIPLA (OTC),CIPLA HEALTH LIMITED     HYD,80
CIPATH,ASTHALIN AX SYRUP,GL9553,42,0,0,86.51,61.79,01-09-2021,CIPLA (SPEETRACARE+1),CIPLA LIMITED  HYDERABAD,6
CIV3C80,CRESAR 80 TAB,SA94104,2,0,0,110.09,78.64,01-09-2021,CIPLA(VITALIS 3),CIPLA LIMITED  HYDERABAD,6
CIPLP,LEVOLIN PLUS SYRUP,GL9557,45,5,1,86.51,61.79,01-09-2021,CIPLA(NURTURE 1),CIPLA LIMITED  HYDERABAD,6
CINS1,NETSPAN-10MG INJ,E690490,10,4,1,40.15,28.68,01-09-2021,CIPLA (SPEETRACARE-2),CIPLA LIMITED  HYDERABAD,6
CIOM2,OMNIX 200DT TABS,EA90384,388,4,1,105.16,75.11,01-09-2021,CIPLA (CRESTA),CIPLA LIMITED  HYDERABAD,6
CIRAD,RABICIP-D CAPS,G19RDP018,28,0,0,207.9,148.5,01-09-2021,CIPLA (INSPIRA),CIPLA LIMITED  HYDERABAD,6
CIRDT,RID-AR TABS,SN91591,6,5,1,165,117.86,01-09-2021,CIPLA (CRESTA),CIPLA LIMITED  HYDERABAD,6
DRBZ1,BECOZINC CAP,V900956,6,0,0,28.6,20.43,01-09-2021,DR.REDDY`S LAB`S(AQURA+SG),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DXE11,ENAM 10MG TAB,V900875,14,0,0,99.6,71.14,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRGLIMYM,GLIMY M1 TAB,E901411,1,0,0,133.1,95.07,01-09-2021,DR.REDDY`S LAB`S(XENURA),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRGODT,GRIS ODT TAB,E901397,60,9,1,166.5,118.93,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRNOR,NORILET 0 TAB,DRR905,44,10,5,63.5,45.36,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DXRC1,RECLIDE-80MG TAB,E901414,40,0,0,99.5,71.07,01-09-2021,DR.REDDY`S LAB`S(XENURA),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRRDT,REDOTIL CAPS,E901304,97,0,0,292.05,208.61,01-09-2021,DR.REDDY`S LAB`S (ZENURA),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRREN,RELENT+SYR,AJ00020,-1,10,1,81.5,58.22,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DCRFT,RIFLUX-FORTZ TAB,PPQAQ37,24,0,0,52.8,37.71,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRSTI,STYPTOCHROME-E AMP,DN3019004,170,0,0,21,15,01-09-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
GDBVN,BETNOVATE-N ONT,NK645,9,0,0,33.3,23.79,01-09-2021,GLAXOSMITHKLINE(CTC TEAM),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GDTVM,TENOVATE-M CRM,EL593,-1,0,0,90.85,64.89,01-09-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GDTVM,TENOVATE-M CRM,EL595,5,0,0,90.85,64.89,01-09-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
SBCCD,CROCIN DROPS***,B9018,27,0,0,26.54,19.37,01-09-2021,SMITHKLINE BEECHAM PHARMA,HARI MARUTI AGENCIES  VIJAYAWADA,45
SBCCS,CROCIN SYRUP**,B9023,1,0,0,34.94,25.5,01-09-2021,SMITHKLINE BEECHAM PHARMA,HARI MARUTI AGENCIES  VIJAYAWADA,45
KNDOS,DIGENE ORANGE SYR,DAB9051,40,0,0,108.85,77.75,01-09-2021,ABBOTT (CONSUMER CARE),HARI MARUTI AGENCIES  VIJAYAWADA,45
ALPPS,P-120MG SYRUP ***,POS19084,93,10,1,34.94,24.96,01-09-2021,APEX,HARI MARUTI AGENCIES  VIJAYAWADA,45
INGMT,GLYCHEK M + TAB,GDM2J91I,23,0,0,53.6,38.29,01-09-2021,INDOCO (FOCUS),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
WALIA,LIGNOX 2% W ADR VIAL,KAK7J93G,63,0,0,34,24.29,01-09-2021,INDOCO (WARREN PHARMA),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
INDIZEN,ZILENTA M TABS,ZBA2J92P,5,0,0,128,91.43,01-09-2021,INDOCO (FOCUS),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
INDIZEN,ZILENTA M TABS,ZBA2J92P,30,0,0,128,91.43,01-09-2021,INDOCO (FOCUS),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
IVMPW,MELONEX POWER INJ,Y15866,33,5,1,110,78.57,01-09-2021,INTAS PHARMA (NEOVET),INTAS PHARMCEUTICALS LTD HYDERABAD,46
IVNPS,NEOZIDE PLUS SYP,FI1947,30,9,1,135,96.43,01-09-2021,INTAS PHARMA (BOVICURRA),INTAS PHARMCEUTICALS LTD HYDERABAD,46
JBMAXAN1,ANO-METROGYL CREAM,X7A9012,6,0,0,100.44,71.75,01-09-2021,J.B. CHE&PHARMA LIMITED  (DIVA),J.B.CHEMICALS AND PHARMA      SECUNDERABAD,12
CASGP,SUGAR FREE GOLD POWDER **,AWSV1540,32,0,0,135,108.48,01-09-2021,ZYDUS PHARMACEUTICALS LTD(CADILA),JAI GANESH ENTERPRISES WARANGAL,47
LGDWE,DEWAX EAR DROPS**,CDX467,4,10,2,95.99,68.57,01-09-2021,LEGEND DRUGS & FORMS,LAKSHMI BALAJI AGENCIES       HYDERABAD,48
PDNKS,NEKO SOAP,NKV9006,27,0,0,61,43.94,01-09-2021,PFIZER(TEAM 5 MAGANEM),LAKSHMI BALAJI AGENCIES       HYDERABAD,48
GRACS,ASCORIL + SYR,11191956,311,14,1,109,77.86,01-09-2021,GLNMARK(MAJESTA),LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
YSBP2,BURNOL CREAM ***,1910107,44,0,0,49,35,01-09-2021,GENARAL COMPANY,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
EDEV1,ELDERVIT-12 AMP ***,EP0167,138,0,0,22.6,16.15,01-09-2021,ELDER PHARMACEUTICALS LTD (ELVISTA),LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RARTC,REVITAL H CAP ***,EMU2464,10,0,0,100,67.81,01-09-2021,RANBAXY-2,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
ALT21,TAXIM-O 200MG TAB,19182274,6,0,0,105.17,75.12,01-09-2021,ALKEM (PHARMA),LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
ALT5D,TAXIM-O DT 50MG TAB,19460768,60,0,0,91,65,01-09-2021,ALKEM (PHARMA),LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RPGN3,GARDENAL-30MG TAB**,GDA8005,8,0,0,38.57,27.56,01-09-2021,RHONE-POULENC,LAKSHMI VENKATESWARA MEDICAL HALL GUNTUR,26
FDZIF,ZIFI 200MG TABS**,010D042,-3,0,0,107.1,76.5,01-09-2021,F.D.C. INDIA LIMITED,LAKSHMI VENKATESWARA PHARMA   HYDERABAD,13
KWAFA,ANAFORTAN AMP**,APE0088,60,0,0,24.75,17.7,01-09-2021,KHANDELWAL (RADON),LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
SPEPT,ESGIPYRIN TAB***,EGA9082,54,10,1,88,62.92,01-09-2021,S.G PHARMA,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
ABFC5,FINECEF 500GM VAIL**,ZEE0172,264,10,5,49.37,35.34,01-09-2021,ABBOT,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
ABFC5,FINECEF 500GM VAIL**,ZEE0172,384,10,5,49.37,35.34,01-09-2021,ABBOT,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
CRENAP,NAPRODOM 500MG TAB**,NPB19004,13,0,0,69.87,49.91,01-09-2021,GENARAL COMPANY,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
ABBPD,PENTIDS 400**,MRF0165,-15,0,0,16.5,11.8,01-09-2021,ABBOT,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
REJNH,REJOINT TABS**,GEE0113,10,0,0,275,196.43,01-09-2021,ABBOT,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
INTANAP,NAPRA-D 500 TABS**,KY1984,39,0,0,82,58.57,01-09-2021,GENARAL COMPANY,LAKSHMI VENKATESWARA PHARNACEUTICALS N.R.P.T,81
MAMK2,MACMIKA 250 VAIL,19VB33,50,10,5,38,28.95,01-09-2021,MACLEODS (PHARMA) DIVISION,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MDMP1,MACPOD 100DT TABS,LMB923A,25,0,0,118,84.29,01-09-2021,MACLEODS (PHARMA) DIVISION,MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MANOT,OTOSTAR EAR DROPS,C7IBS006,18,10,1,55,39.29,01-09-2021,MAGNET LABS PVT LTD (MANKIND),MAGNET LABS PVT LTD           HYDERABAD,72
MANCR,CANDIFORCE-200 MG CAP,C1IAT035,-6,5,1,153.47,109.62,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANDA,DOLOKIND-AQ INJ,E1GKS017,600,10,10,26.4,18.86,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MAND,DOLOKIND-SR TABS,B9AGS025,38,9,1,47.48,33.91,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANM1,GLIMESTAR-M1 FORTE TAB,H2AFS038,34,0,0,210,150,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANDRH,GLIMESTAR-PM1 TABS,F1AFS045,-1,0,0,87.89,62.78,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANDRH,GLIMESTAR-PM1 TABS,F1AFS047,1,0,0,87.89,62.78,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKGP2,GLIMESTAR-PM2 TABS,F0AFS100,60,0,0,109.89,78.49,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MAND 3,GLYKIND-M TABS,C5AGS160,6,0,0,67.1,47.93,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MAND6,LIZOFORCE 600 TABS,B6BPS038,10,0,0,140,100,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANLO,LONGIFENE A  SYRUP,H0AIS043,12,11,1,99,70.71,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANMAH,MAHACEF 100MG DRY SYRUP,A3FHS041,30,11,1,70.37,50.26,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANMAH1,METATIME 500 XR TABS,F7AFS010,31,0,0,20.19,14.42,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKMTC,MONTICOPE TAB,C4IAS016,33,5,1,99.9,71.36,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKTPC,TERBINAFORCE PLUS CREAM,G6AIS116,62,10,5,54.45,38.89,01-09-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANGA,GASTICA FIZ TAB,C5EKS070,40,5,1,51.6,36.86,01-09-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MANLP,LIPIROSE-10 TABS,I4ABS024,30,0,0,84.48,60.34,01-09-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MFSKO,SILVERKIND NANOFINE GEL,A0EES013,5,11,1,63.8,45.57,01-09-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MANTG,THERMOKIND-F GEL,F5ALS057,16,11,1,61.98,44.27,01-09-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MANBA,BACTAFUZ CREAM,J5S025,3,11,1,48.79,34.85,01-09-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MKCGM,CLOSTAR-GM CREAM,A8AIS035,52,10,5,48.4,34.57,01-09-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
